1,0.992857142857,0.992857142857,0.964285714286,0.985714285714,0.942857142857,0.957142857143,0.992857142857,0.992857142857,0.95,0.985714285714
2,0.992857142857,0.992857142857,0.964285714286,0.985714285714,0.942857142857,0.957142857143,0.992857142857,0.992857142857,0.95,0.985714285714
4,0.992857142857,0.992857142857,0.964285714286,0.985714285714,0.942857142857,0.957142857143,0.992857142857,0.992857142857,0.95,0.985714285714
8,0.992857142857,0.992857142857,0.964285714286,0.985714285714,0.942857142857,0.957142857143,0.992857142857,0.992857142857,0.95,0.985714285714
16,0.992857142857,0.992857142857,0.964285714286,0.985714285714,0.942857142857,0.957142857143,0.992857142857,0.992857142857,0.95,0.985714285714
32,0.992857142857,0.992857142857,0.964285714286,0.985714285714,0.942857142857,0.957142857143,0.992857142857,0.992857142857,0.95,0.985714285714
64,0.992857142857,0.992857142857,0.964285714286,0.985714285714,0.942857142857,0.957142857143,0.992857142857,0.992857142857,0.95,0.985714285714
128,0.992857142857,0.992857142857,0.964285714286,0.985714285714,0.942857142857,0.957142857143,0.992857142857,0.992857142857,0.95,0.985714285714
256,0.992857142857,0.992857142857,0.964285714286,0.985714285714,0.942857142857,0.957142857143,0.992857142857,0.992857142857,0.95,0.985714285714
512,0.992857142857,0.992857142857,0.964285714286,0.985714285714,0.942857142857,0.957142857143,0.992857142857,0.992857142857,0.95,0.985714285714
1024,0.992857142857,0.992857142857,0.964285714286,0.985714285714,0.942857142857,0.957142857143,0.992857142857,0.992857142857,0.95,0.985714285714
